event_id,log,source,category,subcategory,description,sample,reference,how_to_collect,sample_type,mitre_techniques,acsc_priority_log,nist_800_53_au,field_schema,group_policy_path,opposite_event_id,cim_mapping
2007,Microsoft-Windows-UAC-FileVirtualization/Operational,Microsoft-Windows-UAC-FileVirtualization,Microsoft-Windows-UAC-FileVirtualization,,Failed to query virtual store file information.,"Log Name:      Microsoft-Windows-UAC-FileVirtualization/Operational
Source:        Microsoft-Windows-UAC-FileVirtualization
Event ID:      2007
Level:         Error
Computer:      WKS-0142.corp.local
Description:
Failed to query virtual store file information.","Full Windows Server 2019 (1809, build 17763.1457) ETW event manifest export (security/audit-relevant channels only; the same file also covers ~700 other non-security providers not ingested into this catalogue)",,template,,,,"{""header"":{""log_name"":""string"",""source"":""string"",""event_id"":""integer"",""level"":""enum"",""computer"":""string"",""description"":""string""}}",Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options (User Account Control settings),,
2008,Microsoft-Windows-UAC-FileVirtualization/Operational,Microsoft-Windows-UAC-FileVirtualization,Microsoft-Windows-UAC-FileVirtualization,,Failed to select which file to create.,"Log Name:      Microsoft-Windows-UAC-FileVirtualization/Operational
Source:        Microsoft-Windows-UAC-FileVirtualization
Event ID:      2008
Level:         Error
Computer:      WKS-0142.corp.local
Description:
Failed to select which file to create.","Full Windows Server 2019 (1809, build 17763.1457) ETW event manifest export (security/audit-relevant channels only; the same file also covers ~700 other non-security providers not ingested into this catalogue)",,template,,,,"{""header"":{""log_name"":""string"",""source"":""string"",""event_id"":""integer"",""level"":""enum"",""computer"":""string"",""description"":""string""}}",Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options (User Account Control settings),,
2009,Microsoft-Windows-UAC-FileVirtualization/Operational,Microsoft-Windows-UAC-FileVirtualization,Microsoft-Windows-UAC-FileVirtualization,,Failed to create a stream handle context.,"Log Name:      Microsoft-Windows-UAC-FileVirtualization/Operational
Source:        Microsoft-Windows-UAC-FileVirtualization
Event ID:      2009
Level:         Error
Computer:      WKS-0142.corp.local
Description:
Failed to create a stream handle context.","Full Windows Server 2019 (1809, build 17763.1457) ETW event manifest export (security/audit-relevant channels only; the same file also covers ~700 other non-security providers not ingested into this catalogue)",,template,,,,"{""header"":{""log_name"":""string"",""source"":""string"",""event_id"":""integer"",""level"":""enum"",""computer"":""string"",""description"":""string""}}",Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options (User Account Control settings),,
2010,Microsoft-Windows-UAC-FileVirtualization/Operational,Microsoft-Windows-UAC-FileVirtualization,Microsoft-Windows-UAC-FileVirtualization,,Failed to set the stream handle context.,"Log Name:      Microsoft-Windows-UAC-FileVirtualization/Operational
Source:        Microsoft-Windows-UAC-FileVirtualization
Event ID:      2010
Level:         Error
Computer:      WKS-0142.corp.local
Description:
Failed to set the stream handle context.","Full Windows Server 2019 (1809, build 17763.1457) ETW event manifest export (security/audit-relevant channels only; the same file also covers ~700 other non-security providers not ingested into this catalogue)",,template,,,,"{""header"":{""log_name"":""string"",""source"":""string"",""event_id"":""integer"",""level"":""enum"",""computer"":""string"",""description"":""string""}}",Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options (User Account Control settings),,
2011,Microsoft-Windows-UAC-FileVirtualization/Operational,Microsoft-Windows-UAC-FileVirtualization,Microsoft-Windows-UAC-FileVirtualization,,Failed to perform the administrator access check.,"Log Name:      Microsoft-Windows-UAC-FileVirtualization/Operational
Source:        Microsoft-Windows-UAC-FileVirtualization
Event ID:      2011
Level:         Error
Computer:      WKS-0142.corp.local
Description:
Failed to perform the administrator access check.","Full Windows Server 2019 (1809, build 17763.1457) ETW event manifest export (security/audit-relevant channels only; the same file also covers ~700 other non-security providers not ingested into this catalogue)",,template,,,,"{""header"":{""log_name"":""string"",""source"":""string"",""event_id"":""integer"",""level"":""enum"",""computer"":""string"",""description"":""string""}}",Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options (User Account Control settings),,
2012,Microsoft-Windows-UAC-FileVirtualization/Operational,Microsoft-Windows-UAC-FileVirtualization,Microsoft-Windows-UAC-FileVirtualization,,Failed to prepare for delayed virtualization.,"Log Name:      Microsoft-Windows-UAC-FileVirtualization/Operational
Source:        Microsoft-Windows-UAC-FileVirtualization
Event ID:      2012
Level:         Error
Computer:      WKS-0142.corp.local
Description:
Failed to prepare for delayed virtualization.","Full Windows Server 2019 (1809, build 17763.1457) ETW event manifest export (security/audit-relevant channels only; the same file also covers ~700 other non-security providers not ingested into this catalogue)",,template,,,,"{""header"":{""log_name"":""string"",""source"":""string"",""event_id"":""integer"",""level"":""enum"",""computer"":""string"",""description"":""string""}}",Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options (User Account Control settings),,
2013,Microsoft-Windows-UAC-FileVirtualization/Operational,Microsoft-Windows-UAC-FileVirtualization,Microsoft-Windows-UAC-FileVirtualization,,Failed to perform delayed virtualization.,"Log Name:      Microsoft-Windows-UAC-FileVirtualization/Operational
Source:        Microsoft-Windows-UAC-FileVirtualization
Event ID:      2013
Level:         Error
Computer:      WKS-0142.corp.local
Description:
Failed to perform delayed virtualization.","Full Windows Server 2019 (1809, build 17763.1457) ETW event manifest export (security/audit-relevant channels only; the same file also covers ~700 other non-security providers not ingested into this catalogue)",,template,,,,"{""header"":{""log_name"":""string"",""source"":""string"",""event_id"":""integer"",""level"":""enum"",""computer"":""string"",""description"":""string""}}",Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options (User Account Control settings),,
2014,Microsoft-Windows-UAC-FileVirtualization/Operational,Microsoft-Windows-UAC-FileVirtualization,Microsoft-Windows-UAC-FileVirtualization,,Failed to switch one or more delayed file objects.,"Log Name:      Microsoft-Windows-UAC-FileVirtualization/Operational
Source:        Microsoft-Windows-UAC-FileVirtualization
Event ID:      2014
Level:         Error
Computer:      WKS-0142.corp.local
Description:
Failed to switch one or more delayed file objects.","Full Windows Server 2019 (1809, build 17763.1457) ETW event manifest export (security/audit-relevant channels only; the same file also covers ~700 other non-security providers not ingested into this catalogue)",,template,,,,"{""header"":{""log_name"":""string"",""source"":""string"",""event_id"":""integer"",""level"":""enum"",""computer"":""string"",""description"":""string""}}",Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options (User Account Control settings),,
2015,Microsoft-Windows-UAC-FileVirtualization/Operational,Microsoft-Windows-UAC-FileVirtualization,Microsoft-Windows-UAC-FileVirtualization,,Failed to create the virtual file path.,"Log Name:      Microsoft-Windows-UAC-FileVirtualization/Operational
Source:        Microsoft-Windows-UAC-FileVirtualization
Event ID:      2015
Level:         Error
Computer:      WKS-0142.corp.local
Description:
Failed to create the virtual file path.","Full Windows Server 2019 (1809, build 17763.1457) ETW event manifest export (security/audit-relevant channels only; the same file also covers ~700 other non-security providers not ingested into this catalogue)",,template,,,,"{""header"":{""log_name"":""string"",""source"":""string"",""event_id"":""integer"",""level"":""enum"",""computer"":""string"",""description"":""string""}}",Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options (User Account Control settings),,
2016,Microsoft-Windows-UAC-FileVirtualization/Operational,Microsoft-Windows-UAC-FileVirtualization,Microsoft-Windows-UAC-FileVirtualization,,Failed to copy the file into the virtual store.,"Log Name:      Microsoft-Windows-UAC-FileVirtualization/Operational
Source:        Microsoft-Windows-UAC-FileVirtualization
Event ID:      2016
Level:         Error
Computer:      WKS-0142.corp.local
Description:
Failed to copy the file into the virtual store.","Full Windows Server 2019 (1809, build 17763.1457) ETW event manifest export (security/audit-relevant channels only; the same file also covers ~700 other non-security providers not ingested into this catalogue)",,template,,,,"{""header"":{""log_name"":""string"",""source"":""string"",""event_id"":""integer"",""level"":""enum"",""computer"":""string"",""description"":""string""}}",Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options (User Account Control settings),,
2017,Microsoft-Windows-UAC-FileVirtualization/Operational,Microsoft-Windows-UAC-FileVirtualization,Microsoft-Windows-UAC-FileVirtualization,,Failed to perform the merged directory query.,"Log Name:      Microsoft-Windows-UAC-FileVirtualization/Operational
Source:        Microsoft-Windows-UAC-FileVirtualization
Event ID:      2017
Level:         Error
Computer:      WKS-0142.corp.local
Description:
Failed to perform the merged directory query.","Full Windows Server 2019 (1809, build 17763.1457) ETW event manifest export (security/audit-relevant channels only; the same file also covers ~700 other non-security providers not ingested into this catalogue)",,template,,,,"{""header"":{""log_name"":""string"",""source"":""string"",""event_id"":""integer"",""level"":""enum"",""computer"":""string"",""description"":""string""}}",Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options (User Account Control settings),,
2018,Microsoft-Windows-UAC-FileVirtualization/Operational,Microsoft-Windows-UAC-FileVirtualization,Microsoft-Windows-UAC-FileVirtualization,,Failed to query information for the file object.,"Log Name:      Microsoft-Windows-UAC-FileVirtualization/Operational
Source:        Microsoft-Windows-UAC-FileVirtualization
Event ID:      2018
Level:         Error
Computer:      WKS-0142.corp.local
Description:
Failed to query information for the file object.","Full Windows Server 2019 (1809, build 17763.1457) ETW event manifest export (security/audit-relevant channels only; the same file also covers ~700 other non-security providers not ingested into this catalogue)",,template,,,,"{""header"":{""log_name"":""string"",""source"":""string"",""event_id"":""integer"",""level"":""enum"",""computer"":""string"",""description"":""string""}}",Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options (User Account Control settings),,
2019,Microsoft-Windows-UAC-FileVirtualization/Operational,Microsoft-Windows-UAC-FileVirtualization,Microsoft-Windows-UAC-FileVirtualization,,Failed to check target file for WRP protection.,"Log Name:      Microsoft-Windows-UAC-FileVirtualization/Operational
Source:        Microsoft-Windows-UAC-FileVirtualization
Event ID:      2019
Level:         Error
Computer:      WKS-0142.corp.local
Description:
Failed to check target file for WRP protection.","Full Windows Server 2019 (1809, build 17763.1457) ETW event manifest export (security/audit-relevant channels only; the same file also covers ~700 other non-security providers not ingested into this catalogue)",,template,,,,"{""header"":{""log_name"":""string"",""source"":""string"",""event_id"":""integer"",""level"":""enum"",""computer"":""string"",""description"":""string""}}",Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options (User Account Control settings),,
